
#####################
#### grain 13

#    orientation:
#
#    q = [7.438407e-01, 6.324508e-01, 2.031810e-01, -7.365114e-02]
#
#    R = [[9.066e-01, 3.666e-01, 2.091e-01],
#         [1.474e-01, 1.892e-01, -9.708e-01],
#         [-3.954e-01, 9.110e-01, 1.174e-01]]
#
#    left stretch tensor:
#
#    V = [[9.979e-01, -1.731e-04, -1.581e-04],
#         [-1.731e-04, 9.965e-01, -3.919e-04],
#         [-1.581e-04, -3.919e-04, 9.970e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.129e-03, -1.736e-04, -1.585e-04],
#         [-1.736e-04, -3.517e-03, -3.932e-04],
#         [-1.585e-04, -3.932e-04, -2.986e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.180e-03, 9.938e-05, 2.243e-04],
#         [9.938e-05, -3.155e-03, 5.201e-04],
#         [2.243e-04, 5.201e-04, -3.297e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.085e-01, 3.675e-01, 2.094e-01],
#         [1.480e-01, 1.903e-01, -9.742e-01],
#         [-3.964e-01, 9.138e-01, 1.174e-01]]
#
#    lattice parameters:
#
#    2.94437, 2.94197, 4.67008, 89.9613, 89.9743, 120.016
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.307693, 0.0102187, -0.402477)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
#         [4.185e-06, 1.759e-04, -2.913e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.392e-01, 2.538e-01, 2.472e-01],
#         [2.189e-01, 1.359e-01, -9.693e-01],
#         [-2.789e-01, 9.602e-01, 7.147e-02]]
#
#    lattice parameters:
#
#    2.9393, 2.94303, 4.67187, 89.9828, 89.9995, 119.977
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.216791, -0.0100812, 0.31608)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	1115	0	0	-1	0	4.2532e+00	-1.7220e+02	7.7337e+01	4.2551e+00	-1.7221e+02	7.7263e+01	1.9239e-03	4.2042e-03	7.4132e-02	-9.9336e-02	-5.3174e-02	-3.7573e-01	1.0636e+03	6.5601e+02	7.7263e+01
	2307	0	1	-1	0	4.2574e+00	1.7303e+02	1.3571e+02	4.2547e+00	1.7305e+02	1.3577e+02	2.6417e-03	1.4640e-02	5.2814e-02	2.6862e-01	4.7609e-02	-2.8240e-01	9.6823e+02	6.5608e+02	1.3577e+02
	1036	0	0	1	0	4.2532e+00	7.7963e+00	7.3045e+01	4.2552e+00	7.7745e+00	7.3208e+01	1.9414e-03	2.1797e-02	1.6395e-01	9.9336e-02	5.3174e-02	3.7573e-01	9.6289e+02	1.3931e+03	7.3208e+01
	2223	0	-1	1	0	4.2574e+00	-6.9691e+00	1.3142e+02	4.2549e+00	-6.9455e+00	1.3126e+02	2.4657e-03	2.3635e-02	1.5875e-01	-2.6862e-01	-4.7609e-02	2.8240e-01	1.0582e+03	1.3943e+03	1.3126e+02
	104	1	0	0	-2	4.6419e+00	1.0469e+02	2.5208e+01	4.6412e+00	1.0481e+02	2.4762e+01	7.7521e-04	1.2633e-01	4.4603e-01	-1.0551e-01	4.1377e-01	-3.0505e-02	6.2092e+02	9.1904e+02	2.4762e+01
	1298	2	0	-1	1	4.8463e+00	-1.4438e+02	8.5617e+01	4.8471e+00	-1.4441e+02	8.5743e+01	8.1930e-04	2.5462e-02	1.2646e-01	-4.6581e-02	-2.6006e-01	-3.6048e-01	1.2599e+03	6.7994e+02	8.5743e+01
	2447	2	1	-1	1	4.8496e+00	-1.5912e+02	1.4286e+02	4.8470e+00	-1.5906e+02	1.4276e+02	2.5568e-03	5.3619e-02	9.7078e-02	3.2137e-01	-1.5927e-01	-2.6714e-01	1.1646e+03	6.2926e+02	1.4276e+02
	1000	2	0	-1	-1	4.8448e+00	1.5986e+02	7.1324e+01	4.8464e+00	1.5987e+02	7.1264e+01	1.5210e-03	1.1756e-02	6.0308e-02	-1.5209e-01	1.5371e-01	-3.9098e-01	8.6742e+02	6.2646e+02	7.1264e+01
	2168	2	1	-1	-1	4.8489e+00	1.4528e+02	1.2890e+02	4.8464e+00	1.4528e+02	1.2877e+02	2.4483e-03	2.0879e-03	1.3277e-01	2.1586e-01	2.5449e-01	-2.9765e-01	7.7197e+02	6.7690e+02	1.2877e+02
	900	2	0	1	1	4.8448e+00	-2.0141e+01	6.6164e+01	4.8471e+00	-2.0131e+01	6.6263e+01	2.2889e-03	1.0171e-02	9.8654e-02	1.5209e-01	-1.5371e-01	3.9098e-01	1.1593e+03	1.4225e+03	6.6263e+01
	2058	2	-1	1	1	4.8489e+00	-3.4724e+01	1.2300e+02	4.8477e+00	-3.4725e+01	1.2299e+02	1.2052e-03	8.6060e-04	7.2848e-03	-2.1586e-01	-2.5449e-01	2.9765e-01	1.2549e+03	1.3737e+03	1.2299e+02
	2355	2	-1	1	-1	4.8496e+00	2.0883e+01	1.3767e+02	4.8469e+00	2.0922e+01	1.3776e+02	2.6941e-03	3.9842e-02	9.4229e-02	-3.2137e-01	1.5927e-01	2.6714e-01	8.6183e+02	1.4210e+03	1.3776e+02
	1171	2	0	1	-1	4.8463e+00	3.5619e+01	7.9657e+01	4.8479e+00	3.5581e+01	7.9745e+01	1.6155e-03	3.8302e-02	8.7570e-02	4.6581e-02	2.6006e-01	3.6048e-01	7.6643e+02	1.3695e+03	7.9745e+01
	-999	3	-1	0	2	6.3016e+00	-1.1751e+02	2.0259e+01	nan       	nan       	nan       	1.6802e-02	4.9900e+00	2.5155e+00	-2.6245e-01	-5.1455e-01	-6.2829e-02	nan       	nan       	nan
	1514	3	0	-1	2	6.2985e+00	-1.2636e+02	9.6326e+01	6.2989e+00	-1.2639e+02	9.6269e+01	4.3502e-04	2.7472e-02	5.6660e-02	6.1732e-03	-4.6694e-01	-3.4523e-01	1.4574e+03	6.9741e+02	9.6269e+01
	-999	3	1	-1	2	6.3008e+00	-1.4086e+02	1.5011e+02	nan       	nan       	nan       	1.6797e-02	4.7521e+00	4.8422e+00	3.7413e-01	-3.6616e-01	-2.5189e-01	nan       	nan       	nan
	917	3	0	-1	-2	6.2963e+00	1.4153e+02	6.7259e+01	6.2972e+00	1.4156e+02	6.7269e+01	9.5096e-04	2.5818e-02	1.0665e-02	-2.0484e-01	3.6059e-01	-4.0624e-01	6.7042e+02	5.9229e+02	6.7269e+01
	2047	3	1	-1	-2	6.2997e+00	1.2730e+02	1.2272e+02	6.2975e+00	1.2729e+02	1.2276e+02	2.1641e-03	7.4077e-03	4.2612e-02	1.6311e-01	4.6137e-01	-3.1290e-01	5.7463e+02	6.9105e+02	1.2276e+02
	-999	3	0	1	2	6.2963e+00	-3.8468e+01	5.9222e+01	nan       	nan       	nan       	1.9968e-02	3.1998e+00	4.4598e-02	2.0484e-01	-3.6059e-01	4.0624e-01	nan       	nan       	nan
	1832	3	-1	1	2	6.2997e+00	-5.2704e+01	1.1234e+02	6.2988e+00	-5.2717e+01	1.1227e+02	9.1363e-04	1.2343e-02	7.4227e-02	-1.6311e-01	-4.6137e-01	3.1290e-01	1.4526e+03	1.3595e+03	1.1227e+02
	-999	3	-1	1	-2	6.3008e+00	3.9141e+01	1.4199e+02	nan       	nan       	nan       	1.3869e-02	5.0500e+00	5.2255e+00	-3.7413e-01	3.6616e-01	2.5189e-01	nan       	nan       	nan
	1307	3	0	1	-2	6.2985e+00	5.3636e+01	8.5723e+01	6.2990e+00	5.3603e+01	8.5770e+01	5.1700e-04	3.3311e-02	4.7647e-02	-6.1732e-03	4.6694e-01	3.4523e-01	5.6892e+02	1.3522e+03	8.5770e+01
	563	4	-1	-1	0	7.3740e+00	-1.6688e+02	4.8894e+01	7.3736e+00	-1.6684e+02	4.8770e+01	3.7543e-04	3.9145e-02	1.2431e-01	-4.6729e-01	-1.5396e-01	-4.6906e-01	1.1604e+03	3.9389e+02	4.8770e+01
	1751	4	1	-2	0	7.3719e+00	-1.7953e+02	1.0811e+02	7.3749e+00	-1.7962e+02	1.0826e+02	3.0265e-03	8.7241e-02	1.4735e-01	1.6928e-01	-5.5658e-03	-6.5813e-01	1.0175e+03	3.7843e+02	1.0826e+02
	409	4	1	1	0	7.3740e+00	1.3118e+01	4.1323e+01	7.3743e+00	1.3150e+01	4.1267e+01	3.4330e-04	3.2285e-02	5.5694e-02	4.6729e-01	1.5396e-01	4.6906e-01	8.6590e+02	1.6540e+03	4.1267e+01
	1611	4	-1	2	0	7.3719e+00	4.7024e-01	1.0074e+02	7.3736e+00	4.5547e-01	1.0077e+02	1.7496e-03	1.4771e-02	2.7285e-02	-1.6928e-01	5.5658e-03	6.5813e-01	1.0081e+03	1.6724e+03	1.0077e+02
	-999	4	-2	1	0	7.3812e+00	-1.2623e+01	1.5968e+02	nan       	nan       	nan       	3.8522e-03	3.2699e+00	2.4131e+00	-6.3657e-01	-1.4839e-01	1.8906e-01	nan       	nan       	nan
	-999	5	-1	0	3	8.1674e+00	-1.0610e+02	2.7221e+01	nan       	nan       	nan       	1.3635e-03	1.5256e-01	5.4477e-01	-2.0969e-01	-7.2143e-01	-4.7576e-02	nan       	nan       	nan
	1771	5	0	-1	3	8.1652e+00	-1.1615e+02	1.0932e+02	8.1659e+00	-1.1618e+02	1.0927e+02	6.6280e-04	2.9055e-02	5.7540e-02	5.8928e-02	-6.7382e-01	-3.2997e-01	1.6571e+03	7.0839e+02	1.0927e+02
	2722	5	1	-1	3	8.1667e+00	-1.3025e+02	1.5730e+02	8.1650e+00	-1.3018e+02	1.5727e+02	1.6940e-03	7.4923e-02	3.8311e-02	4.2688e-01	-5.7304e-01	-2.3664e-01	1.5610e+03	5.6217e+02	1.5727e+02
	873	5	0	-1	-3	8.1627e+00	1.3087e+02	6.4791e+01	8.1631e+00	1.3090e+02	6.4769e+01	4.4717e-04	2.8468e-02	2.2612e-02	-2.5760e-01	5.6747e-01	-4.2149e-01	4.7152e+02	5.5485e+02	6.4769e+01
	1952	5	1	-1	-3	8.1655e+00	1.1711e+02	1.1749e+02	8.1643e+00	1.1708e+02	1.1776e+02	1.2406e-03	2.0449e-02	2.7251e-01	1.1036e-01	6.6826e-01	-3.2815e-01	3.7514e+02	6.9871e+02	1.1776e+02
	-999	5	-1	0	-3	8.1661e+00	1.3618e+02	2.0457e+01	nan       	nan       	nan       	2.7372e-02	4.4485e+00	9.8051e+00	-5.2622e-01	5.1986e-01	-1.3909e-01	nan       	nan       	nan
	628	5	0	1	3	8.1627e+00	-4.9129e+01	5.2345e+01	8.1644e+00	-4.9096e+01	5.2261e+01	1.7888e-03	3.2262e-02	8.4391e-02	2.5760e-01	-5.6747e-01	4.2149e-01	1.5561e+03	1.4940e+03	5.2261e+01
	1581	5	-1	1	3	8.1655e+00	-6.2895e+01	9.9684e+01	8.1654e+00	-6.2908e+01	9.9766e+01	1.2437e-04	1.3055e-02	8.2131e-02	-1.1036e-01	-6.6826e-01	3.2815e-01	1.6525e+03	1.3519e+03	9.9766e+01
	2487	5	-1	1	-3	8.1667e+00	4.9749e+01	1.4469e+02	8.1649e+00	4.9818e+01	1.4477e+02	1.8678e-03	6.8735e-02	7.2671e-02	-4.2688e-01	5.7304e-01	2.3664e-01	4.6519e+02	1.4878e+03	1.4477e+02
	1406	5	0	1	-3	8.1652e+00	6.3846e+01	9.0927e+01	8.1650e+00	6.3817e+01	9.0945e+01	2.1901e-04	2.9418e-02	1.7745e-02	-5.8928e-02	6.7382e-01	3.2997e-01	3.6941e+02	1.3413e+03	9.0945e+01
#
#    final completeness for grain 21: 81.0811%
#####################


#####################
#### grain 14

#    orientation:
#
#    q = [8.091840e-01, 5.323507e-01, 2.483439e-01, -1.222078e-02]
#
#    R = [[8.764e-01, 2.842e-01, 3.889e-01],
#         [2.446e-01, 4.329e-01, -8.676e-01],
#         [-4.149e-01, 8.555e-01, 3.099e-01]]
#
#    left stretch tensor:
#
#    V = [[9.983e-01, -3.896e-04, 7.722e-04],
#         [-3.896e-04, 9.970e-01, -5.437e-04],
#         [7.722e-04, -5.437e-04, 9.964e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-1.681e-03, -3.903e-04, 7.742e-04],
#         [-3.903e-04, -3.034e-03, -5.453e-04],
#         [7.742e-04, -5.453e-04, -3.575e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.708e-03, 8.266e-04, 6.381e-04],
#         [8.266e-04, -3.444e-03, 6.942e-04],
#         [6.381e-04, 6.942e-04, -2.138e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[8.782e-01, 2.842e-01, 3.890e-01],
#         [2.455e-01, 4.348e-01, -8.699e-01],
#         [-4.170e-01, 8.585e-01, 3.102e-01]]
#
#    lattice parameters:
#
#    2.94282, 2.93909, 4.6755, 89.9677, 89.9268, 119.947
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.0198471, -0.00663651, -0.177903)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	1055	0	0	-1	0	4.2576e+00	-1.5430e+02	7.4048e+01	4.2553e+00	-1.5431e+02	7.4198e+01	2.3540e-03	5.3062e-03	1.4986e-01	-1.1120e-01	-1.7015e-01	-3.3597e-01	1.1744e+03	6.8720e+02	7.4198e+01
	2198	0	1	-1	0	4.2583e+00	-1.7973e+02	1.3017e+02	4.2543e+00	-1.7974e+02	1.3026e+02	4.0032e-03	1.0975e-02	9.0952e-02	2.4203e-01	-1.8772e-03	-3.0929e-01	1.0149e+03	6.5080e+02	1.3026e+02
	951	0	0	1	0	4.2576e+00	2.5697e+01	6.9324e+01	4.2553e+00	2.5694e+01	6.9260e+01	2.3659e-03	2.2766e-03	6.3372e-02	1.1120e-01	1.7015e-01	3.3597e-01	8.5193e+02	1.3575e+03	6.9260e+01
	2104	0	-1	1	0	4.2583e+00	2.7405e-01	1.2592e+02	4.2568e+00	2.5486e-01	1.2576e+02	1.5506e-03	1.9188e-02	1.5195e-01	-2.4203e-01	1.8772e-03	3.0929e-01	1.0116e+03	1.3947e+03	1.2576e+02
	451	1	0	0	-2	4.6384e+00	1.1968e+02	4.3246e+01	4.6422e+00	1.1979e+02	4.2775e+01	3.8349e-03	1.0561e-01	4.7083e-01	-1.6603e-01	3.7133e-01	-1.3240e-01	6.6117e+02	8.2092e+02	4.2775e+01
	267	1	0	0	2	4.6384e+00	-6.0317e+01	3.3895e+01	4.6412e+00	-6.0164e+01	3.3762e+01	2.8067e-03	1.5295e-01	1.3329e-01	1.6603e-01	-3.7133e-01	1.3240e-01	1.3654e+03	1.2245e+03	3.3762e+01
	1354	2	0	-1	1	4.8514e+00	-1.2725e+02	8.8039e+01	4.8471e+00	-1.2722e+02	8.8263e+01	4.3507e-03	2.6830e-02	2.2420e-01	-2.8185e-02	-3.5581e-01	-2.6976e-01	1.3507e+03	7.6583e+02	8.8263e+01
	2508	2	1	-1	1	4.8484e+00	-1.5518e+02	1.4588e+02	4.8512e+00	-1.5514e+02	1.4569e+02	2.8543e-03	3.4287e-02	1.9014e-01	3.2504e-01	-1.8754e-01	-2.4308e-01	1.1915e+03	6.3784e+02	1.4569e+02
	909	2	0	-1	-1	4.8458e+00	1.7801e+02	6.6647e+01	4.8473e+00	1.7798e+02	6.6653e+01	1.4970e-03	2.8348e-02	6.2161e-03	-1.9422e-01	1.5518e-02	-4.0217e-01	9.9827e+02	5.9889e+02	6.6653e+01
	1914	2	1	-1	-1	4.8500e+00	1.5572e+02	1.1561e+02	4.8465e+00	1.5568e+02	1.1576e+02	3.5075e-03	4.0134e-02	1.5078e-01	1.5901e-01	1.8379e-01	-3.7549e-01	8.3872e+02	6.3635e+02	1.1576e+02
	799	2	0	1	1	4.8458e+00	-1.9917e+00	6.1798e+01	4.8473e+00	-2.0200e+00	6.1651e+01	1.5084e-03	2.8280e-02	1.4726e-01	1.9422e-01	-1.5518e-02	4.0217e-01	1.0282e+03	1.4461e+03	6.1651e+01
	1797	2	-1	1	1	4.8500e+00	-2.4285e+01	1.1029e+02	4.8479e+00	-2.4322e+01	1.1026e+02	2.1577e-03	3.7648e-02	2.9190e-02	-1.5901e-01	-1.8379e-01	3.7549e-01	1.1880e+03	1.4089e+03	1.1026e+02
	2412	2	-1	1	-1	4.8484e+00	2.4823e+01	1.4054e+02	4.8446e+00	2.4913e+01	1.4062e+02	3.7410e-03	8.9861e-02	7.9774e-02	-3.2504e-01	1.8754e-01	2.4308e-01	8.3467e+02	1.4071e+03	1.4062e+02
	1178	2	0	1	-1	4.8514e+00	5.2749e+01	8.0032e+01	4.8474e+00	5.2766e+01	8.0263e+01	3.9848e-03	1.6916e-02	2.3131e-01	2.8185e-02	3.5581e-01	2.6976e-01	6.7568e+02	1.2788e+03	8.0263e+01
	1857	3	0	-1	2	6.3021e+00	-1.1105e+02	1.1379e+02	6.2981e+00	-1.1103e+02	1.1377e+02	4.0429e-03	1.8365e-02	2.3344e-02	5.4831e-02	-5.4147e-01	-2.0356e-01	1.5283e+03	8.2431e+02	1.1377e+02
	817	3	0	-1	-2	6.2934e+00	1.5968e+02	6.2733e+01	6.2987e+00	1.5971e+02	6.2764e+01	5.2922e-03	3.1347e-02	3.0792e-02	-2.7724e-01	2.0118e-01	-4.6837e-01	8.2207e+02	5.0520e+02	6.2764e+01
	2750	3	1	0	-2	6.2997e+00	1.1150e+02	1.5908e+02	6.2983e+00	1.1152e+02	1.5927e+02	1.4837e-03	1.9635e-02	1.8685e-01	1.8720e-01	5.3959e-01	-1.0572e-01	5.0017e+02	8.2055e+02	1.5927e+02
	1672	3	1	-1	-2	6.2995e+00	1.4043e+02	1.0385e+02	6.2978e+00	1.4039e+02	1.0377e+02	1.6583e-03	3.4380e-02	7.7497e-02	7.5995e-02	3.6945e-01	-4.4169e-01	6.6176e+02	5.9753e+02	1.0377e+02
	-999	3	-1	0	-2	6.2884e+00	1.5947e+02	2.0390e+01	nan       	nan       	nan       	1.6401e-02	7.7670e+00	6.8726e+00	-5.1926e-01	2.0306e-01	-1.5908e-01	nan       	nan       	nan
	-999	3	0	1	2	6.2934e+00	-2.0318e+01	5.6023e+01	nan       	nan       	nan       	2.0365e-03	3.5923e+00	1.0752e+01	2.7724e-01	-2.0118e-01	4.6837e-01	nan       	nan       	nan
	1509	3	-1	1	2	6.2995e+00	-3.9571e+01	9.5679e+01	6.2987e+00	-3.9600e+01	9.5770e+01	7.8528e-04	2.9090e-02	9.0694e-02	-7.5995e-02	-3.6945e-01	4.4169e-01	1.3652e+03	1.4477e+03	9.5770e+01
	2434	3	-1	0	2	6.2997e+00	-6.8495e+01	1.4201e+02	6.2988e+00	-6.8465e+01	1.4227e+02	9.7577e-04	3.0317e-02	2.6040e-01	-1.8720e-01	-5.3959e-01	1.0572e-01	1.5269e+03	1.2254e+03	1.4227e+02
	2633	3	-1	1	-2	6.2969e+00	4.0074e+01	1.5245e+02	6.2991e+00	4.0090e+01	1.5229e+02	2.1805e-03	1.6115e-02	1.6036e-01	-4.0806e-01	3.7320e-01	1.7688e-01	6.5771e+02	1.4451e+03	1.5229e+02
	1525	3	0	1	-2	6.3021e+00	6.8951e+01	9.6361e+01	6.2994e+00	6.8970e+01	9.6747e+01	2.6509e-03	1.8547e-02	3.8588e-01	-5.4831e-02	5.4147e-01	2.0356e-01	4.9816e+02	1.2203e+03	9.6747e+01
	440	4	-1	-1	0	7.3712e+00	-1.5006e+02	4.2235e+01	7.3736e+00	-1.5001e+02	4.2267e+01	2.3682e-03	4.8578e-02	3.1744e-02	-4.6443e-01	-3.3841e-01	-3.6265e-01	1.3363e+03	4.6248e+02	4.2267e+01
	1691	4	1	-2	0	7.3818e+00	-1.6533e+02	1.0528e+02	7.3733e+00	-1.6534e+02	1.0526e+02	8.4766e-03	1.8070e-02	1.3180e-02	1.3083e-01	-1.7202e-01	-6.4525e-01	1.1768e+03	3.9686e+02	1.0526e+02
	2733	4	2	-1	0	7.3724e+00	1.6580e+02	1.5841e+02	7.3729e+00	1.6584e+02	1.5831e+02	4.9809e-04	4.2446e-02	1.0050e-01	5.9526e-01	1.6639e-01	-2.8261e-01	8.5509e+02	3.9616e+02	1.5831e+02
	263	4	1	1	0	7.3712e+00	2.9938e+01	3.3733e+01	7.3734e+00	2.9989e+01	3.3767e+01	2.2519e-03	5.1545e-02	3.3981e-02	4.6443e-01	3.3841e-01	3.6265e-01	6.8977e+02	1.5830e+03	3.3767e+01
	1551	4	-1	2	0	7.3818e+00	1.4674e+01	9.7647e+01	7.3750e+00	1.4651e+01	9.7767e+01	6.7347e-03	2.3499e-02	1.2000e-01	-1.3083e-01	1.7202e-01	6.4525e-01	8.4946e+02	1.6487e+03	9.7767e+01
	2605	4	-2	1	0	7.3724e+00	-1.4202e+01	1.5080e+02	7.3753e+00	-1.4154e+01	1.5077e+02	2.8884e-03	4.7358e-02	3.4587e-02	-5.9526e-01	-1.6639e-01	2.8261e-01	1.1716e+03	1.6508e+03	1.5077e+02
	2615	5	0	-1	3	8.1667e+00	-1.0443e+02	1.5109e+02	8.1644e+00	-1.0442e+02	1.5081e+02	2.2506e-03	9.8381e-03	2.7814e-01	1.3785e-01	-7.2713e-01	-1.3736e-01	1.7082e+03	8.4410e+02	1.5081e+02
	782	5	0	-1	-3	8.1566e+00	1.4894e+02	6.0781e+01	8.1648e+00	1.4901e+02	6.0766e+01	8.1905e-03	6.0437e-02	1.5198e-02	-3.6025e-01	3.8684e-01	-5.3457e-01	6.4425e+02	4.0813e+02	6.0766e+01
	2336	5	1	0	-3	8.1654e+00	1.0496e+02	1.3667e+02	8.1642e+00	1.0494e+02	1.3677e+02	1.1820e-03	1.8299e-02	9.8601e-02	1.0418e-01	7.2526e-01	-1.7193e-01	3.2059e+02	8.3778e+02	1.3677e+02
	1487	5	1	-1	-3	8.1635e+00	1.3230e+02	9.5260e+01	8.1646e+00	1.3229e+02	9.5266e+01	1.0548e-03	1.3081e-02	5.9884e-03	-7.0222e-03	5.5511e-01	-5.0789e-01	4.8309e+02	5.4009e+02	9.5266e+01
	117	5	-1	0	-3	8.1523e+00	1.4876e+02	2.5273e+01	8.1642e+00	1.4894e+02	2.5274e+01	1.1911e-02	1.8546e-01	6.2654e-04	-6.0228e-01	3.8872e-01	-2.2529e-01	6.4366e+02	4.0898e+02	2.5274e+01
	603	5	0	1	3	8.1566e+00	-3.1055e+01	5.1266e+01	8.1650e+00	-3.0993e+01	5.1265e+01	8.4204e-03	6.2492e-02	1.1021e-03	3.6025e-01	-3.8684e-01	5.3457e-01	1.3829e+03	1.6378e+03	5.1265e+01
	1246	5	-1	1	3	8.1635e+00	-4.7700e+01	8.3155e+01	8.1643e+00	-4.7708e+01	8.3239e+01	7.8417e-04	7.9094e-03	8.3485e-02	7.0222e-03	-5.5511e-01	5.0789e-01	1.5443e+03	1.5053e+03	8.3239e+01
	1701	5	-1	0	3	8.1654e+00	-7.5043e+01	1.0576e+02	8.1647e+00	-7.5052e+01	1.0576e+02	6.4527e-04	8.9776e-03	7.6246e-03	-1.0418e-01	-7.2526e-01	1.7193e-01	1.7068e+03	1.2075e+03	1.0576e+02
	1987	5	0	1	-3	8.1667e+00	7.5572e+01	1.1911e+02	8.1646e+00	7.5571e+01	1.1927e+02	2.0681e-03	7.8140e-04	1.5194e-01	-1.3785e-01	7.2713e-01	1.3736e-01	3.1864e+02	1.2011e+03	1.1927e+02
#
#    final completeness for grain 14: 94.8718%
#####################


#####################
#### grain 9

#    orientation:
#
#    q = [7.061165e-01, -6.674706e-01, -2.254813e-01, -7.099744e-02]
#
#    R = [[8.882e-01, 4.013e-01, -2.237e-01],
#         [2.007e-01, 9.888e-02, 9.746e-01],
#         [4.132e-01, -9.106e-01, 7.282e-03]]
#
#    left stretch tensor:
#
#    V = [[9.982e-01, 7.922e-05, 7.269e-05],
#         [7.922e-05, 9.970e-01, 1.062e-04],
#         [7.269e-05, 1.062e-04, 9.964e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-1.848e-03, 7.941e-05, 7.288e-05],
#         [7.941e-05, -2.974e-03, 1.065e-04],
#         [7.288e-05, 1.065e-04, -3.574e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.088e-03, 5.788e-04, -1.235e-04],
#         [5.788e-04, -3.357e-03, -1.472e-04],
#         [-1.235e-04, -1.472e-04, -2.951e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[8.898e-01, 4.021e-01, -2.241e-01],
#         [2.012e-01, 9.924e-02, 9.776e-01],
#         [4.146e-01, -9.139e-01, 7.221e-03]]
#
#    lattice parameters:
#
#    2.94465, 2.94037, 4.67169, 90.0075, 90.0142, 119.982
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.0487066, -0.0139334, -0.458804)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	1902	0	0	1	0	4.2573e+00	1.7432e+02	1.1589e+02	4.2542e+00	1.7430e+02	1.1577e+02	3.0250e-03	2.3946e-02	1.1916e-01	1.5734e-01	3.8836e-02	-3.5763e-01	9.7630e+02	6.5127e+02	1.1577e+02
	722	0	-1	1	0	4.2553e+00	-1.7286e+02	5.7229e+01	4.2556e+00	-1.7287e+02	5.7264e+01	3.0802e-04	1.5854e-02	3.4661e-02	-2.2289e-01	-4.8774e-02	-3.1932e-01	1.0594e+03	6.5222e+02	5.7264e+01
	1820	0	0	-1	0	4.2573e+00	-5.6805e+00	1.1161e+02	4.2557e+00	-5.6925e+00	1.1176e+02	1.5523e-03	1.2076e-02	1.5574e-01	-1.5734e-01	-3.8836e-02	3.5763e-01	1.0502e+03	1.3915e+03	1.1176e+02
	633	0	1	-1	0	4.2553e+00	7.1441e+00	5.2940e+01	4.2554e+00	7.1334e+00	5.2765e+01	8.2331e-05	1.0747e-02	1.7568e-01	2.2289e-01	4.8774e-02	3.1932e-01	9.6707e+02	1.3903e+03	5.2765e+01
	1790	2	0	1	1	4.8498e+00	1.4637e+02	1.1000e+02	4.8464e+00	1.4632e+02	1.1026e+02	3.3828e-03	5.2006e-02	2.5917e-01	1.0950e-01	2.4747e-01	-3.5609e-01	7.7830e+02	6.6852e+02	1.1026e+02
	627	2	-1	1	1	4.8473e+00	1.5903e+02	5.2167e+01	4.8472e+00	1.5903e+02	5.2263e+01	1.5123e-04	2.1377e-04	9.5935e-02	-2.7073e-01	1.5986e-01	-3.1778e-01	8.6165e+02	6.2568e+02	5.2263e+01
	861	2	-1	1	-1	4.8476e+00	-1.4481e+02	6.4350e+01	4.8473e+00	-1.4483e+02	6.4262e+01	2.9024e-04	1.9910e-02	8.7691e-02	-1.7505e-01	-2.5741e-01	-3.2086e-01	1.2573e+03	6.7459e+02	6.4262e+01
