Orientation: O[row][col]

Sp_ID O[0][0] O[0][1] O[0][2] O[1][0] O[1][1] O[1][2] O[2][0] O[2][1] O[2][2] X Y Z a b c alpha beta gamma Err1 Err2 Err3 MeanRadius Confidence 
8096 0.840332 -0.162756 0.517062 0.386307 0.848961 -0.360600 -0.380275 0.502769 0.776282 148.808782 292.657822 21.447443 3.614572 3.615353 3.613522 90.014533 90.032336 89.968869 29.429043 0.045257 0.033608 162.198430 0.916667 
8103 0.739410 -0.560835 -0.372473 0.346008 0.791142 -0.504354 0.577538 0.244046 0.779032 -366.299327 -287.163356 34.836819 3.611753 3.612390 3.612895 90.020035 89.986290 90.034202 52.201697 0.039127 0.038698 138.666668 0.916667 
8104 0.838483 -0.529183 -0.130045 0.384102 0.743223 -0.547800 0.386539 0.409370 0.826440 379.163711 -56.898457 25.125582 3.616841 3.613831 3.613359 89.962936 90.024248 90.011140 117.374967 0.061483 0.069233 113.229916 0.750000 
8107 0.844363 -0.263460 0.466519 0.382551 0.906095 -0.180684 -0.375107 0.331030 0.865860 -200.694799 -413.245189 -7.068339 3.617132 3.614292 3.617674 90.023668 90.005653 89.998788 32.826270 0.046571 0.030869 131.617924 0.833333 
8112 -0.928901 0.255428 -0.268139 -0.309068 -0.933588 0.181356 -0.204007 0.251335 0.946156 404.909014 -131.586393 13.634745 3.614430 3.614431 3.618429 90.038523 90.010718 90.100842 55.231188 0.095823 0.052330 163.922779 0.833333 
8114 -0.608813 -0.242826 -0.755237 -0.180496 0.969433 -0.166193 0.772508 0.035137 -0.634033 -353.801069 288.990546 10.145905 3.614649 3.616388 3.616854 89.937253 89.986505 90.010003 47.009286 0.061881 0.053654 364.552856 1.000000 
8117 -0.341937 -0.767488 -0.542255 -0.074495 0.597360 -0.798506 0.936765 -0.232644 -0.261433 26.498698 -474.657332 -175.535137 3.605829 3.622321 3.619433 90.087915 90.086476 89.835461 99.687970 0.064497 0.086301 60.212893 0.750000 
8118 0.153862 -0.931952 -0.328318 0.115918 0.347005 -0.930672 0.981269 0.105137 0.161421 -58.430111 -162.834775 -13.539970 3.608063 3.616606 3.617695 90.269999 90.269865 89.908360 83.411176 0.208188 0.163986 102.017888 0.750000 
8119 0.862026 -0.296998 0.410735 0.380981 0.914139 -0.138578 -0.334311 0.275940 0.901162 222.946034 -317.472958 57.136773 3.608507 3.609260 3.608735 90.240717 90.186849 89.965433 46.294167 0.259074 0.129163 121.001749 0.916667 
8123 -0.902238 -0.201829 -0.381092 -0.289793 0.938200 0.189211 0.319353 0.281151 -0.904968 648.809676 41.061748 -187.093605 3.604156 3.606204 3.615177 90.080476 89.778414 90.031895 172.068977 0.191836 0.183880 51.458509 0.750000 
8126 0.151621 -0.647853 -0.746524 0.114687 0.761685 -0.637717 0.981763 0.011075 0.189788 -322.185936 451.298000 -15.864301 3.604155 3.613953 3.616576 89.730012 90.002243 90.262640 144.239738 0.230428 0.224901 151.828287 0.750000 
8131 -0.689092 0.616363 0.381116 -0.209087 0.334443 -0.918929 -0.693855 -0.712913 -0.101589 362.851278 -198.869122 44.947182 3.612286 3.613433 3.609207 89.970910 90.007835 90.022304 33.239637 0.030831 0.030563 98.652356 0.750000 
8138 -0.914255 0.003449 -0.405124 -0.285796 0.703266 0.650952 0.287155 0.710919 -0.641979 -338.342267 -14.671848 27.829227 3.612944 3.611352 3.612084 89.954158 90.106148 90.007876 27.017406 0.075689 0.064494 119.637879 1.000000 
8139 0.819986 -0.550133 0.158040 0.356248 0.274404 -0.893191 0.448007 0.788706 0.420991 22.858898 367.113442 8.028419 3.614751 3.617053 3.612229 89.912084 90.051292 89.928425 52.733927 0.085597 0.078160 225.827802 1.000000 
8153 -0.833844 0.548319 0.063647 -0.254399 -0.279401 -0.925860 -0.489883 -0.788214 0.372469 -357.197630 -152.462007 140.390879 3.607614 3.610755 3.614233 90.229237 90.136692 89.961502 164.728956 0.147775 0.143465 95.693503 0.750000 
8154 -0.844184 -0.197862 -0.498200 -0.255058 0.965701 0.048657 0.471485 0.168146 -0.865696 351.010980 361.114311 24.159537 3.616357 3.612902 3.614312 90.066029 89.993907 90.052848 60.472537 0.069976 0.046838 162.071065 0.916667 
8155 -0.550171 -0.491917 -0.674781 -0.141056 0.851205 -0.505523 0.823052 -0.182942 -0.537696 192.634195 398.541211 176.417995 3.604155 3.607031 3.615116 90.269996 90.152985 90.130117 130.779010 0.191624 0.168668 253.176349 0.750000 
8157 0.911641 -0.406610 0.059824 0.384309 0.791796 -0.474726 0.145660 0.455771 0.878098 124.218210 82.497068 -3.933417 3.604155 3.614890 3.615391 89.938454 90.270000 89.918267 88.998932 0.251013 0.155273 237.984613 0.833333 
8166 0.150217 -0.648528 -0.746221 0.110114 0.761065 -0.639262 0.982502 0.013859 0.185737 -703.619157 99.160334 -100.282297 3.610618 3.612175 3.604155 90.270000 90.095774 90.101658 200.104923 0.166046 0.133812 167.139191 0.750000 
8169 0.911497 -0.215998 0.350026 0.384986 0.148500 -0.910897 0.144773 0.965035 0.218513 -394.936674 -186.207612 -4.372886 3.615779 3.604155 3.616096 89.730000 89.730000 90.092319 66.882875 0.071577 0.070260 156.588752 0.750000 
8170 0.914688 -0.197327 0.352715 0.380747 0.127991 -0.915778 0.135563 0.971947 0.192203 198.469528 -345.627266 -185.568777 3.604264 3.614182 3.609464 89.986787 90.121260 90.089220 179.176853 0.075655 0.111208 56.251967 0.750000 
8174 -0.554743 0.572913 0.603349 -0.149419 0.644772 -0.749628 -0.818495 -0.506003 -0.272079 -246.318078 -298.946459 35.487610 3.611581 3.612866 3.611798 90.074757 89.957280 90.000286 76.654893 0.061071 0.068339 82.641734 0.750000 
8175 -0.932322 0.332713 -0.141699 -0.281860 -0.914046 -0.291677 -0.226564 -0.231998 0.945963 166.367723 -265.074880 -3.121955 3.625845 3.614701 3.612266 90.269999 90.060078 89.892474 150.937199 0.210758 0.129046 140.853812 0.750000 
8178 0.822543 -0.549272 0.147390 0.347123 0.279615 -0.895165 0.450477 0.787474 0.420660 46.925718 514.940334 192.261748 3.604269 3.612007 3.616161 89.745491 90.186299 90.056417 130.433744 0.167229 0.160214 109.250510 0.750000 
8179 0.752831 0.490581 0.438834 0.317268 0.313684 -0.894954 -0.576703 0.812978 0.080505 -127.304376 131.415837 32.897139 3.609450 3.609120 3.611799 90.151593 90.161425 90.003976 29.725623 0.093071 0.091387 116.631750 0.750000 
8182 0.587600 0.759112 0.280135 0.255277 0.154611 -0.954426 -0.767828 0.632332 -0.102934 179.346235 -324.026643 4.876918 3.615304 3.613705 3.614072 90.041605 90.019022 90.010918 56.688799 0.046622 0.041167 200.582130 0.916667 
8187 0.892587 -0.166909 0.418844 0.363549 0.815889 -0.449619 -0.266685 0.553595 0.788931 100.955276 135.370923 0.599763 3.616334 3.617224 3.616350 90.014792 89.946317 90.059932 12.354823 0.053316 0.042250 137.515960 0.833333 
8197 -0.377679 0.208097 0.902250 -0.079601 0.963514 -0.255548 -0.922509 -0.168335 -0.347334 660.673283 236.656619 51.277207 3.605265 3.609040 3.617427 90.249939 90.042382 90.123470 50.833083 0.237304 0.206686 90.117387 0.750000 
8198 -0.877793 0.472542 0.078637 -0.246420 -0.304643 -0.920038 -0.410800 -0.826981 0.383857 49.584279 321.869324 -8.623601 3.617033 3.620083 3.608310 89.738306 90.082873 90.018220 46.566081 0.096051 0.078222 99.676600 0.750000 
8202 0.752996 0.554073 0.354965 0.306902 0.181460 -0.934282 -0.582073 0.812450 -0.033408 50.659913 166.568385 8.107539 3.614220 3.614209 3.613324 90.052851 90.113581 89.982051 56.728675 0.046673 0.057652 203.820511 0.750000 
8204 -0.929356 0.367629 0.033850 -0.262012 -0.592197 -0.762006 -0.260090 -0.717044 0.646685 -357.758169 -145.613486 11.865979 3.623720 3.616269 3.616757 89.998275 90.040881 90.037107 23.078930 0.090131 0.073864 169.288930 0.750000 
8206 0.928006 -0.068367 0.366239 0.369804 0.049566 -0.927787 0.045277 0.996428 0.071280 194.724321 -325.935650 29.812891 3.615535 3.620067 3.611832 89.983900 89.974561 90.027932 24.909318 0.164330 0.165419 223.995527 0.750000 
8207 0.930479 -0.053031 0.362487 0.365168 0.054991 -0.929316 0.029349 0.997078 0.070533 87.759855 -373.463260 41.818780 3.613017 3.610509 3.611857 90.020492 90.239280 90.125915 44.428066 0.088751 0.107125 92.519707 0.750000 
8213 0.653146 -0.736789 -0.174763 0.273622 0.444838 -0.852790 0.706067 0.509178 0.492146 141.042975 -111.898054 31.938817 3.612195 3.614260 3.612144 90.133981 89.930982 89.990321 38.378090 0.040320 0.036391 94.546938 0.750000 
8215 0.138138 0.958723 0.248531 0.095412 0.236888 -0.966841 -0.985806 0.157270 -0.058751 -320.589382 -392.604533 10.527484 3.616703 3.616510 3.613467 89.998349 90.007416 89.984910 68.505883 0.037554 0.042154 122.470153 0.916667 
8227 -0.818074 0.567724 0.091897 -0.214453 -0.152866 -0.964698 -0.533634 -0.808902 0.246806 89.692306 120.190742 -10.067239 3.616937 3.618028 3.617180 90.023844 89.988164 90.017593 41.844890 0.044209 0.039004 127.312032 1.000000 
8228 -0.906675 0.418596 0.052142 -0.243220 -0.417770 -0.875392 -0.344652 -0.806378 0.480593 -284.195538 182.265396 25.134031 3.613626 3.615947 3.618534 89.953671 90.042094 89.997940 53.254825 0.057575 0.051166 154.766876 0.833333 
8235 -0.239126 0.851270 0.467073 -0.030913 0.474110 -0.879923 -0.970496 -0.224852 -0.087056 -423.869891 26.114607 0.971326 3.615526 3.609095 3.606571 90.211323 89.875439 90.047140 70.092851 0.173023 0.108725 179.129171 0.750000 
8238 0.935500 -0.038409 0.351233 0.353325 0.104088 -0.929692 -0.000850 0.993826 0.110945 -289.878113 -267.626337 30.495777 3.613624 3.617428 3.607818 89.936654 90.191329 90.128324 82.027348 0.100992 0.109525 160.241097 0.750000 
8239 0.627205 -0.172624 0.759483 0.248953 0.968407 0.014517 -0.737995 0.179970 0.650365 -407.601100 -365.519225 16.992635 3.616622 3.614398 3.614031 90.031248 90.025037 89.993509 72.753958 0.047275 0.039643 117.234827 1.000000 
8244 0.394216 -0.902313 0.174428 0.178986 -0.110783 -0.977595 0.901420 0.416603 0.117829 -254.598301 234.495821 30.477778 3.613427 3.614169 3.612522 89.996499 90.002983 90.006821 86.497570 0.028488 0.025772 243.029454 1.000000 
8248 -0.925848 -0.199471 -0.320962 -0.234977 0.969059 0.075565 0.295958 0.145380 -0.944073 399.591969 320.410270 -21.317378 3.615086 3.621976 3.621761 90.115555 90.026961 89.973147 75.036999 0.086063 0.044648 70.250177 0.750000 
8252 0.865255 0.064171 0.497208 0.315112 0.701759 -0.638936 -0.389921 0.709519 0.586979 288.975652 388.018805 2.604961 3.622704 3.614018 3.612893 90.055435 90.021526 89.992238 123.144604 0.149409 0.132876 132.865419 0.750000 
8253 0.674142 0.657468 0.336554 0.257606 0.217755 -0.941394 -0.692222 0.721331 -0.022570 -376.076741 128.555081 32.654463 3.614400 3.615074 3.615596 90.036489 90.028224 89.992995 22.330507 0.044767 0.037536 146.492242 0.750000 
8254 -0.441599 0.102299 0.891362 -0.088729 0.983629 -0.156847 -0.892814 -0.148353 -0.425293 -210.236662 -348.146197 5.529512 3.615718 3.613221 3.613814 89.994687 89.984595 90.146403 49.084528 0.031623 0.025269 112.661529 0.750000 
8255 -0.832149 0.554404 -0.012808 -0.209263 -0.335320 -0.918569 -0.513553 -0.761707 0.395053 -230.090680 117.483782 18.943805 3.612817 3.614116 3.613364 90.017133 89.991696 90.008849 55.580202 0.054940 0.046906 233.685451 1.000000 
8264 -0.561460 -0.789664 -0.247372 -0.115964 0.371071 -0.921335 0.819338 -0.488607 -0.299914 -266.355579 71.855536 25.231044 3.614134 3.613009 3.612397 90.093641 90.039896 90.003102 33.880562 0.043522 0.039130 148.852688 1.000000 
8268 -0.969850 0.187227 -0.156006 -0.240410 -0.839916 0.486563 -0.039934 0.509398 0.859604 -266.029238 -363.586986 7.417148 3.615803 3.616741 3.616038 90.001324 90.012793 89.950458 54.309081 0.054210 0.042837 155.011281 0.833333 
8272 -0.575606 -0.235668 -0.783031 -0.116371 0.971432 -0.206827 0.809404 -0.027929 -0.586587 458.282588 -639.984808 66.518525 3.614519 3.613683 3.610741 90.101477 90.012683 90.080802 85.631136 0.020836 0.027603 326.055037 0.750000 
8273 -0.971582 0.236700 0.001390 -0.236659 -0.971267 -0.025147 -0.004603 -0.024761 0.999683 351.484243 703.820263 2.079559 3.618906 3.604155 3.610746 90.270000 90.270000 90.270000 161.430032 0.082540 0.081181 192.230933 0.750000 
8274 -0.928397 -0.082237 -0.362377 -0.221228 0.905864 0.361204 0.298559 0.415509 -0.859194 -279.581180 170.586005 5.077452 3.613709 3.613503 3.615377 90.014513 90.008006 90.051088 31.978280 0.110005 0.066829 303.474361 0.750000 
8279 0.937942 -0.281564 0.202451 0.330467 0.548668 -0.767955 0.105150 0.787201 0.607666 -25.218903 -73.647505 4.483533 3.611771 3.614768 3.616500 89.998284 89.961094 90.116075 81.886151 0.069986 0.064039 161.053231 0.916667 
8281 -0.694704 0.206100 0.689136 -0.160573 0.889457 -0.427881 -0.701144 -0.407907 -0.584816 -63.991230 -80.508511 10.551900 3.614911 3.614823 3.614074 89.998102 89.994124 90.012344 33.364725 0.073423 0.058283 352.062284 1.000000 
8285 -0.966071 0.185283 -0.179939 -0.233376 -0.327743 0.915489 0.110650 0.926420 0.359863 13.585358 -140.153782 0.020982 3.615872 3.614776 3.616153 89.984370 90.029897 90.014095 23.921144 0.055867 0.033577 213.051003 1.000000 
8286 -0.958552 0.027653 -0.283573 -0.229122 0.516780 0.824889 0.169356 0.855672 -0.489024 -483.157947 -288.399198 8.055988 3.612502 3.618792 3.617535 90.047586 89.976480 89.982243 42.563123 0.025479 0.021905 116.774930 1.000000 
8290 -0.956945 0.156595 -0.244405 -0.228898 0.110675 0.967138 0.178498 0.981442 -0.070066 -285.775287 107.985823 59.748950 3.609021 3.616800 3.625841 90.254398 90.075169 90.105376 98.090355 0.153534 0.147080 129.230277 0.750000 
8293 0.856402 -0.436138 -0.276332 0.303028 0.857914 -0.414919 0.418030 0.271601 0.866881 345.026262 -56.344550 1.131044 3.615009 3.618256 3.617878 90.029900 89.987478 89.999872 120.471142 0.057170 0.042577 184.410422 0.750000 
8311 0.295907 -0.955143 -0.011843 0.139748 0.055553 -0.988627 0.944939 0.290887 0.149918 291.658058 -115.672972 -1.795294 3.614669 3.617128 3.608993 90.129981 90.010082 90.002251 31.069710 0.082658 0.065366 353.628789 0.750000 
8312 0.949451 -0.074953 0.304836 0.313499 0.276425 -0.908465 -0.016172 0.958108 0.285950 398.898093 382.922943 10.289637 3.614523 3.613737 3.613253 89.988545 90.131736 90.005564 57.187775 0.089458 0.072368 188.781136 1.000000 
8321 0.950662 -0.073078 0.301497 0.309769 0.276421 -0.909744 -0.016858 0.958254 0.285421 -268.698058 230.194667 38.118896 3.623674 3.612547 3.616133 90.008550 89.749025 89.934248 150.404470 0.277146 0.236194 165.171160 0.750000 
8322 0.751366 0.310539 0.582250 0.253261 0.679072 -0.689000 -0.609350 0.665152 0.431584 148.730374 129.706123 0.195222 3.616189 3.615968 3.615507 90.004093 90.028593 89.982204 20.985992 0.041045 0.033723 104.602550 0.916667 
8324 0.946345 -0.309105 0.094262 0.309236 0.950888 0.013592 -0.093834 0.016287 0.995455 136.288466 449.571367 22.335796 3.607909 3.612688 3.609941 90.187361 90.095316 89.887110 114.909296 0.022261 0.021812 254.421228 0.750000 
8325 -0.900335 0.188975 -0.392026 -0.191202 0.637445 0.746395 0.390945 0.746962 -0.537782 81.201630 -168.118654 9.417920 3.604655 3.616515 3.618198 90.015623 89.981224 90.032715 50.509361 0.025719 0.026257 91.078007 0.750000 
8329 -0.908010 -0.102528 -0.406209 -0.191083 0.964219 0.183764 0.372834 0.244479 -0.895112 19.719169 300.941182 34.364471 3.616087 3.616110 3.612946 90.063843 89.981365 90.094419 20.677743 0.068097 0.042435 84.057225 0.833333 
8337 -0.701665 0.676744 0.222899 -0.134438 0.181470 -0.974164 -0.699709 -0.713503 -0.036351 391.545526 -478.109404 4.750993 3.614097 3.617355 3.619101 89.995142 89.972428 90.007899 51.581619 0.030685 0.026495 153.468074 0.750000 
8338 0.474715 0.791636 0.384653 0.170219 0.346207 -0.922587 -0.863523 0.503441 0.029598 322.507492 700.000000 -11.830495 3.616323 3.613154 3.615715 89.994436 90.070693 89.980060 147.443710 0.034389 0.058971 82.546341 0.750000 
8339 0.867009 -0.465994 -0.176480 0.277701 0.745938 -0.605359 0.413737 0.475843 0.776141 -251.944300 320.119309 26.492312 3.610486 3.610351 3.611832 90.039272 89.934293 90.054936 55.405468 0.070821 0.058501 95.662110 0.916667 
8344 0.872888 -0.074993 0.482123 0.269773 0.897523 -0.348819 -0.406558 0.434544 0.803668 269.319926 208.379665 -41.830473 3.614697 3.614472 3.617263 90.037786 90.024297 89.995377 106.441624 0.053003 0.071901 91.568963 0.750000 
8354 0.925461 -0.151897 0.347059 0.279563 0.892068 -0.355047 -0.255670 0.425607 0.868039 -87.203436 -404.435571 47.075237 3.609346 3.613421 3.611216 90.088776 90.158917 89.913612 117.980122 0.177400 0.119791 78.304813 1.000000 
8355 0.874079 0.305837 0.377425 0.267763 0.344936 -0.899623 -0.405326 0.887402 0.219609 457.954502 37.269078 10.073913 3.611266 3.604764 3.616377 90.026184 90.265806 90.197234 76.490022 0.218562 0.205225 322.694076 0.750000 
8356 0.844091 -0.198028 0.498293 0.255277 0.965642 -0.048672 -0.471534 0.168286 0.865642 401.961209 384.054584 19.558785 3.611650 3.612556 3.613603 90.164422 90.086620 89.973387 75.897396 0.168642 0.106445 149.150786 0.833333 
8359 -0.981362 0.147998 -0.122580 -0.191615 -0.802028 0.565716 -0.014588 0.578660 0.815439 136.897297 81.906006 40.001253 3.612007 3.610448 3.611200 90.015226 90.199484 89.986976 32.128209 0.154548 0.101093 107.440228 1.000000 
8360 0.807698 0.492758 0.323749 0.247487 0.215034 -0.944728 -0.535139 0.843178 0.051731 346.580589 19.874257 8.945258 3.614274 3.613660 3.615991 90.011350 90.023443 89.991456 41.544001 0.029516 0.031919 97.846922 0.833333 
8373 0.960186 -0.078875 0.267994 0.277647 0.375528 -0.884246 -0.030894 0.923449 0.382476 455.729959 183.603973 27.764256 3.613438 3.615905 3.614375 90.003917 90.025796 90.010679 38.513726 0.038760 0.033925 111.417077 1.000000 
8376 0.596308 0.161959 0.786248 0.187787 0.924117 -0.332781 -0.780482 0.346087 0.520645 -317.149753 18.015149 7.320425 3.606416 3.613121 3.604155 90.269894 90.115614 90.244143 135.749941 0.080989 0.121077 201.146477 0.750000 
8379 0.961792 -0.272306 0.028380 0.273763 0.955341 -0.111255 0.003182 0.114773 0.993387 359.244212 68.854550 7.443922 3.610453 3.608829 3.604186 90.270000 90.224974 90.033656 49.583972 0.046151 0.052981 89.985208 0.750000 
8388 -0.955420 0.024329 -0.294246 -0.166582 0.778406 0.605256 0.243768 0.627290 -0.739652 432.922844 432.964586 5.502957 3.613573 3.615209 3.613180 90.006009 90.000498 89.963104 50.298466 0.027568 0.032726 91.844085 1.000000 
8389 -0.952164 0.198195 0.232600 -0.166013 0.303553 -0.938241 -0.256561 -0.931973 -0.256129 -140.220347 287.385609 41.369758 3.604155 3.611987 3.614046 89.800002 90.269999 89.788131 94.978060 0.105139 0.067153 133.734116 0.750000 
8390 -0.980770 0.009536 -0.194935 -0.171511 0.434536 0.884173 0.093137 0.900604 -0.424544 131.061105 128.632816 71.625536 3.618614 3.614923 3.615352 90.011769 90.068571 90.004533 72.317386 0.044317 0.050833 74.975549 0.750000 
8395 0.929207 -0.367952 0.034437 0.262695 0.592095 -0.761850 0.259934 0.716962 0.646838 -313.541176 -127.445634 -0.207851 3.620096 3.616456 3.617502 89.994836 89.949893 90.047651 28.534716 0.074450 0.060966 171.478638 0.833333 
8396 0.962731 -0.125164 0.239756 0.267770 0.565834 -0.779827 -0.038056 0.814964 0.578261 59.680013 -47.047913 26.922603 3.625845 3.609450 3.611774 90.270000 89.730000 89.730000 113.354128 0.534461 0.362931 119.398003 0.750000 
8402 -0.949531 0.167667 0.265100 -0.160131 0.467617 -0.869306 -0.269719 -0.867884 -0.417168 -700.000000 -18.375411 -26.944616 3.613200 3.615124 3.617943 89.730000 90.232130 89.730000 99.545595 0.040427 0.062144 187.322468 0.750000 
8408 0.756519 -0.651135 0.060849 0.226186 0.173216 -0.958559 0.613611 0.738931 0.278319 467.500003 344.266397 16.086105 3.616112 3.616151 3.615705 89.957433 90.046931 89.954977 43.906436 0.051524 0.044046 230.542654 0.916667 
8409 0.391337 0.624887 0.675553 0.132895 0.688029 -0.713411 -0.910601 0.368962 0.186207 259.790444 -394.106491 16.850652 3.615030 3.612822 3.612818 90.085220 90.081479 89.978283 33.794564 0.080450 0.058799 257.287269 0.833333 
8418 0.779069 -0.625796 0.037822 0.221612 0.218453 -0.950351 0.586464 0.748771 0.308874 300.371081 -26.003874 31.495438 3.614682 3.615739 3.614908 89.965484 90.035985 89.998915 32.301930 0.029696 0.026292 92.267366 0.833333 
8422 0.870113 -0.490164 0.051401 0.237276 0.325207 -0.915391 0.431976 0.808690 0.399271 288.153730 56.662120 17.370661 3.615973 3.616007 3.612291 89.989081 90.081745 89.991554 35.575491 0.031040 0.029182 158.213954 0.833333 
8425 -0.942188 -0.106844 -0.317594 -0.151290 0.981338 0.118686 0.298987 0.159873 -0.940770 -44.228356 -32.357180 151.274465 3.608324 3.615560 3.622054 90.195361 90.040375 89.743712 60.453661 0.306517 0.157415 192.103919 0.750000 
8436 0.869146 0.351723 0.347672 0.228645 0.337581 -0.913105 -0.438528 0.873115 0.212988 421.215497 -10.006800 23.757818 3.610708 3.611020 3.621832 90.006169 90.031375 90.003775 72.285678 0.034087 0.036453 100.654676 0.833333 
8438 -0.399613 0.916683 -0.000917 -0.032487 -0.015162 -0.999357 -0.916108 -0.399327 0.035839 361.028502 195.204657 -120.238862 3.621045 3.607362 3.609001 90.229219 89.855287 89.820314 152.560530 0.146007 0.131354 67.124630 0.750000 
8445 0.928511 -0.311849 -0.201539 0.238690 0.917080 -0.319362 0.284420 0.248425 0.925954 184.361519 199.677084 15.557316 3.613399 3.614502 3.615885 90.008876 89.966334 90.100274 25.289321 0.070796 0.050555 161.625822 0.750000 
8447 0.576361 -0.808474 0.119070 0.165631 -0.027110 -0.985815 0.800234 0.587907 0.118283 -304.307170 -421.841022 18.423650 3.615017 3.613521 3.614409 90.029469 89.975592 90.007761 28.755417 0.048245 0.036364 255.439803 0.833333 
8449 0.969009 -0.244932 -0.032102 0.242318 0.967730 -0.069144 0.048002 0.059222 0.997090 -290.894667 -423.910818 36.562151 3.617476 3.616197 3.613788 90.021010 90.035066 89.778739 167.629681 0.077973 0.135952 104.224170 0.750000 
8452 0.641661 0.717598 0.270785 0.171767 0.209636 -0.962574 -0.747508 0.664158 0.011255 276.204007 548.143825 10.944301 3.614501 3.613639 3.604155 90.270000 90.248373 89.976664 68.107492 0.111580 0.096399 212.070171 0.833333 
8454 -0.399741 0.916628 0.000851 -0.032833 -0.013390 -0.999371 -0.916040 -0.399517 0.035448 472.637907 -25.842312 15.802003 3.616992 3.610710 3.615655 89.999752 89.986121 89.969918 89.682023 0.086247 0.097160 73.622347 0.750000 
8458 0.509538 0.128415 0.850812 0.146407 0.961443 -0.232794 -0.847901 0.243182 0.471091 294.611285 136.576202 29.391852 3.611737 3.613261 3.610852 90.132787 90.051225 90.000852 41.506537 0.063702 0.055046 169.474505 0.916667 
8459 -0.397628 0.917547 0.000416 -0.031643 -0.013260 -0.999411 -0.917001 -0.397407 0.034307 588.523914 -51.420910 -17.324941 3.618829 3.605966 3.616649 90.253699 89.785546 90.098068 115.185010 0.199938 0.197653 66.890789 0.750000 
8464 0.968717 -0.065366 0.239406 0.238786 0.508260 -0.827438 -0.067594 0.858719 0.507968 -329.346698 393.750051 21.553951 3.616904 3.614567 3.616409 90.003619 90.006222 89.971010 47.151691 0.032622 0.031639 106.125960 0.916667 
8469 0.380760 -0.301351 -0.874191 0.130865 0.953450 -0.271674 0.915367 -0.010959 0.402472 226.938326 -452.260119 3.839856 3.615361 3.612857 3.605930 90.209578 89.938752 90.256699 107.966203 0.095201 0.089937 267.555307 0.833333 
8473 0.576378 -0.808437 0.119245 0.165571 -0.027365 -0.985818 0.800235 0.587947 0.118081 -302.072489 -367.639804 37.097036 3.613298 3.613585 3.612079 90.002852 89.990967 90.008140 30.079220 0.070661 0.055104 237.242219 0.916667 
8474 0.971214 -0.237071 -0.023254 0.236316 0.971177 -0.031137 0.029965 0.024745 0.999245 324.941008 460.918979 -0.760575 3.615245 3.607702 3.624193 90.173558 89.989403 90.080497 49.760603 0.061256 0.062046 225.116522 0.750000 
8476 0.777641 0.348545 0.523251 0.197542 0.654657 -0.729658 -0.596869 0.670776 0.440236 -47.016010 328.719022 17.711958 3.614487 3.614669 3.615114 90.029159 90.025316 90.003346 30.086170 0.065683 0.053250 354.023479 1.000000 
8486 -0.454180 0.270113 0.848976 -0.035711 0.946646 -0.320292 -0.890194 -0.175788 -0.420302 482.855819 404.486040 198.823021 3.606504 3.620624 3.620689 90.270000 89.887484 89.730000 159.895189 0.234038 0.237583 134.071952 0.750000 
8489 -0.978125 0.204169 0.039818 -0.126559 -0.432184 -0.892861 -0.165086 -0.878369 0.448569 316.144938 -28.321901 7.180610 3.615614 3.613967 3.614394 89.992977 90.056109 90.019562 36.504387 0.069011 0.042711 212.444451 1.000000 
8506 -0.992537 0.065749 -0.102698 -0.120915 -0.639698 0.759056 -0.015789 0.765809 0.642874 -187.644448 140.821989 3.207999 3.615149 3.614177 3.615312 90.003420 90.041550 89.986935 42.935548 0.041443 0.037900 105.783323 0.916667 
8507 0.815276 -0.177257 0.551275 0.187659 0.981496 0.038063 -0.547822 0.072420 0.833455 246.772877 430.330414 18.029234 3.613793 3.611864 3.612969 90.089407 90.046524 90.027938 45.298007 0.086281 0.061790 86.995075 0.916667 
8510 0.556176 -0.381640 -0.738254 0.149918 0.919824 -0.362559 0.817431 0.090969 0.568799 -118.208146 700.108519 199.174961 3.604155 3.604155 3.615325 90.270000 90.218667 89.994828 293.374247 0.159084 0.161712 67.590534 0.750000 
8512 0.867584 0.428888 0.251698 0.195668 0.170901 -0.965664 -0.457177 0.887044 0.064352 -402.913742 -181.384446 20.073219 3.615111 3.615453 3.615235 90.037927 90.014511 90.006495 44.649708 0.054409 0.043475 131.569363 0.833333 
8522 0.188404 0.925040 0.329856 0.074500 0.321442 -0.943994 -0.979262 0.202427 -0.008354 488.813637 -265.784956 14.707652 3.614375 3.618073 3.615273 90.053544 90.004208 89.988657 110.198863 0.169105 0.099489 99.294438 1.000000 
8527 -0.828328 -0.438030 -0.349289 -0.080104 0.709652 -0.699983 0.554487 -0.551836 -0.622913 -439.391537 -420.664677 34.957977 3.614639 3.616021 3.614507 89.959791 90.110939 90.030811 39.710412 0.028145 0.024502 181.059603 1.000000 
8532 0.188405 0.924924 0.330179 0.074165 0.321840 -0.943885 -0.979287 0.202320 -0.007960 452.140552 -286.086428 44.080459 3.615110 3.618368 3.613889 90.064235 90.022462 89.995231 120.855061 0.064387 0.091053 115.906185 1.000000 
8535 0.179180 0.933389 0.310932 0.075827 0.302004 -0.950286 -0.980890 0.193850 -0.016663 -225.965887 480.510708 9.797810 3.614433 3.614250 3.614845 90.015248 90.005489 90.018859 39.915650 0.053087 0.031071 176.410182 1.000000 
8536 0.401386 -0.699323 -0.591470 0.114886 0.679115 -0.724986 0.908675 0.223048 0.352930 -506.267155 -240.833693 10.029414 3.617799 3.608631 3.614523 90.179805 89.885296 89.862606 112.464687 0.108500 0.085088 264.352297 1.000000 
